Date,dew,humidity,pm1,pm10,pm25,pressure,temperature,wind-speed
2025-03-10,10.5,49.0,112.0,52.0,120.0,884.0,19.2,1.0
2025-03-11,11.1,63.8,119.0,55.0,131.0,881.4,17.0,1.5
2025-03-12,14.4,75.3,155.0,65.0,157.0,878.5,18.0,1.0
2025-03-13,14.7,75.3,152.0,61.0,154.0,877.0,18.4,2.0
2025-03-14,15.5,71.9,146.0,57.0,152.0,878.0,19.4,1.0
2025-03-15,,,151.0,59.0,153.0,,,
2025-03-16,,,,,,,,
2025-03-17,,,,,,,,
2025-03-18,,,,,,,,
2025-03-19,,,,,,,,
2025-03-20,,,,,,,,
2025-03-21,,,,,,,,
2025-03-22,,,,,,,,
2025-03-23,,,,,,,,
2025-03-24,,,,,,,,
2025-03-25,,,,,,,,
2025-03-26,,,,,,,,
2025-03-27,,,,,,,,
2025-03-28,,,,,,,,
2025-03-29,,,,,,,,
2025-03-30,,,,,,,,
2025-03-31,,,,,,,,
2025-04-01,,,,,,,,
2025-04-02,,,,,,,,
2025-04-03,,,,,,,,
2025-04-04,,,,,,,,
2025-04-05,,,,,,,,
2025-04-06,,,,,,,,
2025-04-07,,,,,,,,
2025-04-08,,,,,,,,
2025-04-09,,,,,,,,
2025-04-10,,,,,,,,
2025-04-11,,,,,,,,
2025-04-12,,,,,,,,
2025-04-13,,,,,,,,
2025-04-14,,,,,,,,
2025-04-15,,,,,,,,
2025-04-16,,,,,,,,
2025-04-17,,,,,,,,

